Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep,MSD,RMSD,PaqaTotalFluorescence,rfpTotalFluorescence,PaQa_RFP_ratio
Track_100,101,0,0,0,0,0,300,0,300,0.8193299999999999,96,100,25.7008,120.16798,0,0.14967,0.54937,2.074e-07,0.13174,0.08888,3.917580000000001,4.46317,2.64035,3.98142,0.32374,pilG-fliC-,PaQa,1,1,0.07549091733612118,0.9894497986269939,119.03938,335.78189,0.35451
Track_101,108,0,0,3,0,0,300,0,300,0.54346,97,101,144.62684,120.8302,0,0.01424,0.10803,0.0,0.00919,0.01938,3.20196,3.62572,2.73018,3.19943,0.17961,pilG-fliC-,PaQa,1,1,0.001509737794342075,0.4139609935290402,224.24189,797.04629,0.28134000000000003
Track_102,108,0,0,4,0,0,300,0,300,1.00934,98,102,111.57081,114.5209,0,0.13852,0.41825,3.174e-07,0.12047,0.08355,2.40321,3.00622,1.58388,2.39111,0.31037,pilG-fliC-,PaQa,1,1,0.10544157894461394,0.8809288923094865,243.04314,299.97501,0.81021
Track_106,108,0,0,6,0,0,300,0,300,0.4457,102,106,93.02764,107.74626,0,0.09597,0.35333000000000003,1.086e-07,0.07207999999999999,0.0834,3.7683,4.30384,2.61892,3.88075,0.35200000000000004,pilG-fliC-,PaQa,1,1,0.08115549606184268,1.7717592229581862,123.68688,551.46815,0.22429
Track_111,102,0,0,1,0,0,300,0,300,1.35386,107,111,185.36662,139.88532,0,0.04085,0.23626,1.807e-08,0.03221,0.04068,3.19052,3.76913,2.75412,3.17355,0.20304,pilG-fliC-,PaQa,1,1,0.011224104322460215,1.2435044986223596,235.01564,464.43315,0.50603
Track_116,103,0,0,1,0,0,300,0,300,0.41325,111,116,100.35344,125.31136,0,0.02827,0.09733,1.6659999999999998e-08,0.02346,0.02182,4.0477300000000005,4.4943300000000015,3.4710400000000003,4.0857199999999985,0.22685,pilG-fliC-,PaQa,1,1,0.008128147104604909,0.41774092061453766,151.25501,474.3619,0.31886
Track_126,101,0,0,0,0,0,300,0,300,1.54037,121,126,106.98011,146.99195,0,0.16142,0.45377,1.774e-07,0.14925,0.10252,3.69889,4.266369999999998,2.88885,3.74036,0.26263000000000003,pilG-fliC-,PaQa,1,1,0.1662377369237855,0.9639116077623524,125.37688,391.55189,0.32021
Track_131,105,0,0,1,0,0,300,0,300,0.4608,126,131,288.01756,146.3924,0,0.013580000000000002,0.11756,0.0,2.85e-07,0.01914,2.83461,3.18794,2.01281,2.78,0.22969,pilG-fliC-,PaQa,1,1,0.0021853400476379205,0.37561056395020986,128.65126,967.41942,0.13298
Track_150,106,0,0,2,0,0,300,0,300,0.33569,145,150,181.53911,206.96278,0,0.04564,0.48052,2.928e-10,0.02407,0.07941000000000001,3.7342,4.3817900000000005,1.56109,3.84278,0.50676,pilG-fliC-,PaQa,1,1,0.001413984703117447,0.23989533262693916,217.48189,725.53816,0.29975
Track_11,105,0,0,4,0,0,300,0,300,0.31872,11,11,194.84998,29.4324,0,0.13647,0.8352,0.0,0.052070000000000005,0.17506,3.98846,4.66392,3.02502,4.03716,0.33673000000000003,pilG-fliC-,PaQa,2,1,0.39327130240562425,1.2356680204607673,149.35376000000005,255.40126,0.58478
Track_19,86,1,1,7,0,0,228,0,228,1.3044,18,19,197.18429,48.78935,0,0.12254,0.56604,0.0,0.08148999999999999,0.13755,2.31758,3.43427,1.24971,2.2308,0.4502600000000001,pilG-fliC-,PaQa,2,1,0.1436493035924374,1.8203545892819843,47.84813,273.88564,0.1747
Track_27,101,0,0,0,0,0,300,0,300,0.51986,26,27,105.85092,37.67689,0,0.05712,0.35733000000000004,2.363e-07,0.036410000000000005,0.06765,4.34068,5.07108,3.63525,4.38478,0.32587,pilG-fliC-,PaQa,2,1,0.061160737795958646,0.3750049205477138,108.79376,263.64001,0.41266
Track_29,101,0,0,0,0,0,300,0,300,0.45715,28,29,5.7857,42.46562,0,0.07,0.8852899999999999,8.916e-08,0.0443,0.12433,4.17669,4.95582,3.36646,4.18852,0.289,pilG-fliC-,PaQa,2,1,0.04344294482146063,0.5884093807868783,126.53876,259.94314,0.48679
Track_36,101,0,0,0,0,0,300,0,300,0.32671,35,36,145.81781,68.27428,0,0.15104,0.41453,3.734e-08,0.13635,0.09496,4.2175699999999985,4.99325,3.5881,4.2053699999999985,0.22516,pilG-fliC-,PaQa,2,1,0.05551380002935366,0.7349090312501264,98.75938,329.02189,0.30016
Track_44,83,0,0,10,0,0,195,0,195,1.64957,40,44,207.59028,60.08784,0,0.05532,0.3126,3.773e-08,0.05351,0.055999999999999994,2.46722,3.4218800000000003,2.05757,2.39243,0.34267,pilG-fliC-,PaQa,2,1,0.020377787125787413,0.9587761989526339,141.22063,430.31627,0.32818
Track_58,108,0,0,3,0,0,300,0,300,0.63753,52,58,204.88248,72.75793,0,0.04656,0.41021,0.0,0.02789,0.07081,3.18898,4.50936,2.37091,3.17656,0.37434,pilG-fliC-,PaQa,2,1,0.021676814725276803,0.6593774347716036,182.09751,592.97878,0.30709000000000003
Track_64,65,0,0,0,0,0,192,0,192,2.44878,58,64,317.40786,93.61362,0,0.15203,0.42524,0.00765,0.13369,0.09077,3.4351800000000003,4.5444900000000015,1.73837,3.5330699999999995,0.56966,pilG-fliC-,PaQa,2,1,0.14955361237468617,1.9769519457002132,121.89126,244.31064,0.49892
Track_67,101,0,0,0,0,0,300,0,300,1.12311,61,67,16.94746,91.35675,0,0.03227,0.14067000000000002,2.85e-08,0.03171,0.02729,3.68501,4.50191,3.01485,3.71902,0.28922,pilG-fliC-,PaQa,2,1,0.010306798962703145,0.6202905998925008,157.27563,207.76439,0.7569899999999999
Track_72,102,0,0,1,0,0,300,0,300,0.32206,66,72,46.80831,88.83733000000002,0,0.1626,0.45623,1.274e-07,0.13799,0.11248,3.5315800000000004,4.7031800000000015,2.3868400000000003,3.49887,0.28829,pilG-fliC-,PaQa,2,1,0.20246940678256325,0.987914152921983,86.08438000000002,192.02626,0.44829
Track_87,102,1,1,1,0,0,300,0,300,0.36021,81,87,126.28626,98.38468,0,0.01697,0.07639,3.132e-10,0.01652,0.017830000000000002,3.80846,4.11674,3.30188,3.82173,0.16985999999999998,pilG-fliC-,PaQa,2,1,0.001413855689299945,0.35933893256014265,176.18251,560.76315,0.31418
Track_94,99,1,2,0,0,0,300,0,300,1.35243,86,94,109.14864,130.18395,0,0.06817000000000001,0.41544,7e-05,0.04417,0.07391,2.60588,3.3006,1.0235,2.72511,0.49359,pilG-fliC-,PaQa,2,1,0.052412493133737637,1.202706141010548,168.36626,769.3725400000002,0.21884
Track_96,110,0,0,2,0,0,300,0,300,1.02221,88,96,150.75824,131.61715,0,0.08597,0.87905,1.07e-07,0.05248,0.12802,3.7332,6.9513300000000005,1.28406,3.77418,1.2159799999999998,pilG-fliC-,PaQa,2,1,0.03571053259142688,0.9569235336840298,205.12376,556.11565,0.36885
Track_98,101,0,0,0,0,0,300,0,300,1.12042,90,98,115.78542,127.03027,0,0.02575,0.19603,3.571e-08,0.01708,0.02815,3.34857,4.060219999999998,2.66415,3.36486,0.31209000000000003,pilG-fliC-,PaQa,2,1,0.002404427213604211,0.7378831589086503,160.97251,650.22753,0.24756
Track_103,106,0,0,3,0,0,300,0,300,4.15771,94,103,261.40962,122.35155,0,0.05117,0.29889,5.8050000000000005e-09,0.04358,0.05513,2.89811,3.80831,2.05757,2.86611,0.37606,pilG-fliC-,PaQa,2,1,0.03370438214023471,2.643761290529795,69.92375,644.84066,0.10844
Track_112,101,0,0,0,0,0,300,0,300,0.3102,102,112,123.63057,133.58638,0,0.02471,0.21083,2.734e-08,0.01669,0.029560000000000006,3.1181400000000004,3.78069,2.36111,3.12244,0.29734,pilG-fliC-,PaQa,2,1,0.003184561138933117,0.4452560858865391,144.17813,547.7712799999998,0.26321
Track_118,104,0,0,2,0,0,300,0,300,0.23441,108,118,246.79432000000003,155.55633,0,0.0226,0.17712999999999998,0.0,0.016,0.02951,4.31487,5.0346199999999985,3.84278,4.27102,0.20831,pilG-fliC-,PaQa,2,1,0.003360894940923736,0.2926436506139514,111.43438,418.48627,0.26628
Track_128,102,0,0,1,0,0,300,0,300,0.34975,117,128,219.97175,175.68263000000005,0,0.01877,0.183,4.3680000000000005e-08,0.01114,0.02719,3.68204,4.07125,3.34007,3.68489,0.16135,pilG-fliC-,PaQa,2,1,0.0010980087435466324,0.38126717614288264,180.30188,543.96878,0.33146
Track_131,103,0,0,1,0,0,300,0,300,0.7141,120,131,226.98399,167.82536000000005,0,0.01475,0.09169,4.981e-09,0.01044,0.01743,3.76118,4.10186,3.26138,3.76098,0.18432,pilG-fliC-,PaQa,2,1,0.0016019917585198718,0.6073017830696863,161.81751,573.01565,0.2824
Track_141,103,0,0,2,0,0,300,0,300,0.16026,130,141,203.65323,182.85775,0,0.038110000000000005,0.49991,3.059e-08,0.01859,0.07537,4.0833900000000005,6.674410000000001,3.37317,3.95888,0.56513,pilG-fliC-,PaQa,2,1,0.01609722120850271,0.31443345727345406,188.11813,347.29502,0.54167
Track_145,101,0,0,0,0,0,300,0,300,0.56421,134,145,299.66992,180.41387,0,0.13149,0.43876,2.908e-07,0.11513,0.08834,3.17267,5.35567,2.2308,3.11485,0.4448,pilG-fliC-,PaQa,2,1,0.12064876373265056,0.9691882437612418,193.71626,673.25378,0.28773000000000004
Track_151,103,0,0,2,0,0,300,0,300,0.28962,139,151,272.31263,204.56802,0,0.03481,0.19704,5.11e-09,0.02926,0.0341,2.88687,3.40595,2.2136,2.93489,0.27235,pilG-fliC-,PaQa,2,1,0.012328224296865285,0.7449873725407035,172.16876000000005,632.37691,0.27226
Track_153,103,0,0,2,0,0,300,0,300,1.83721,141,153,317.28473,200.36526,0,0.03555,0.20064,7.976e-09,0.03047,0.03386,3.48707,4.29402,2.5047,3.59542,0.38361,pilG-fliC-,PaQa,2,1,0.0096604977892767,0.7393977171452492,175.02063,640.6156599999998,0.27321
Track_156,106,0,0,2,0,0,300,0,300,0.30616,143,156,34.49243,193.66621,0,0.02106,0.10668,8.466e-09,0.01343,0.02338,3.78584,4.09266,3.20349,3.8307,0.18185,pilG-fliC-,PaQa,2,1,0.006810984113630564,0.3829499710542781,121.46876,395.35439,0.30724
Track_159,104,0,0,2,0,0,300,0,300,1.126,146,159,216.86918,234.45844,0,0.11948,0.4905,1.51e-08,0.09957,0.09794,3.4065800000000004,3.75514,2.91015,3.4338,0.18131,pilG-fliC-,PaQa,2,1,0.07748468855104852,1.9132155769612689,174.70376000000005,641.14378,0.27249
Track_160,111,1,1,3,0,0,300,0,300,0.43104,147,160,282.36888,235.51184,0,0.01739,0.11974,1.6880000000000003e-08,0.0087,0.02441,3.22715,3.8182,1.14181,3.17656,0.31128,pilG-fliC-,PaQa,2,1,0.004223997056844048,0.45920450491434406,219.59439,669.9794099999998,0.32776
Track_161,111,1,1,4,0,0,300,0,300,0.60452,148,161,47.89065,220.11079,0,0.04202,0.40058,4.825e-09,0.0225,0.06986,2.77161,5.89331,1.87315,2.64984,0.42534,pilG-fliC-,PaQa,2,1,0.04345043380665305,0.635342414526511,109.11063,521.15378,0.20936
Track_180,101,0,0,0,0,0,300,0,300,0.45325,161,180,68.74563,237.47443,0,0.02522,0.06944,0.0,0.02137,0.01803,3.728380000000001,4.27686,3.35,3.74586,0.18682,pilG-fliC-,PaQa,2,1,0.0048083326623858235,0.46133491221887185,112.38501,432.1119,0.26008000000000003
Track_189,107,0,0,5,0,0,300,0,300,4.3883199999999984,170,189,49.23174,267.5362,0,0.03732,0.10483,1.7549999999999998e-08,0.03576,0.02361,3.07589,3.7097,1.90153,3.14249,0.43626,pilG-fliC-,PaQa,2,1,0.009708120405061848,2.3416677317982693,194.87813,626.9900299999998,0.31082
Track_192,103,0,0,2,0,0,300,0,300,2.4234400000000003,173,192,191.83836,298.67772,0,0.05202,0.35295,1.256e-08,0.032139999999999995,0.05938,3.27466,5.0493,2.2456,3.3462300000000003,0.4154100000000001,pilG-fliC-,PaQa,2,1,0.029920097268995593,1.6863045602775633,219.59439,653.71316,0.33592
Track_195,105,0,0,4,0,0,300,0,300,3.70557,175,195,28.15508,296.55137,0,0.03573,0.12646,1.7130000000000002e-08,0.03083,0.03078,3.3757,3.74674,2.36096,3.42046,0.23565,pilG-fliC-,PaQa,2,1,0.007042973852475631,2.6501924271042596,129.39063000000002,310.32627,0.41695
Track_196,101,0,0,0,0,0,300,0,300,0.45803,176,196,144.16135,285.80915,0,0.03572,0.8480700000000001,5.417999999999999e-09,0.01339,0.10711,2.11828,2.8971400000000003,1.46902,2.03605,0.30215,pilG-fliC-,PaQa,2,1,0.05491568610488682,0.6540240594725553,101.18876,54.60813,1.8530000000000002
Track_205,104,0,0,2,0,0,300,0,300,0.5102899999999999,183,205,116.33073,323.40049,0,0.01513,0.0803,0.0,0.00476,0.02093,3.36067,3.76181,2.61805,3.3748400000000003,0.19165,pilG-fliC-,PaQa,2,1,0.0021427139619879334,0.5153662558989757,192.66001,342.6475200000001,0.5622699999999999
Track_206,101,0,0,0,0,0,300,0,300,0.80637,184,206,309.24684,321.584,0,0.03067,0.50836,5.441e-08,0.01982,0.05644,3.636530000000001,4.06901,2.87029,3.63989,0.21641,pilG-fliC-,PaQa,2,1,0.018766446541520952,0.7999207578579176,267.54814,718.77816,0.37223
Track_0,101,0,0,0,0,0,300,0,300,3.1286,0,0,113.99573,85.1498,0,0.0334,0.11991,1.697e-08,0.02707,0.02843,3.61062,4.18852,2.61388,3.679980000000001,0.32137,pilG-fliC-,PaQa,3,1,0.004046489453983232,1.8756797672462682,120.72938,389.33377,0.31009000000000003
Track_1,101,0,0,0,0,0,300,0,300,1.05547,1,1,53.60369,92.49192,0,0.02622,0.11473,0.0,0.02198,0.02357,3.71002,4.23706,3.2968,3.6528,0.18514,pilG-fliC-,PaQa,3,1,0.008424791883066107,0.6654486166354232,106.47001000000002,340.42939,0.31275
Track_2,125,0,0,5,0,0,300,0,300,0.83362,2,2,271.52051,68.31223,0,0.01465,0.10918,0.0,1.812e-07,0.02107,3.24867,4.06061,2.78221,3.17656,0.21244,pilG-fliC-,PaQa,3,1,0.0024500367387050386,0.6182314105014792,71.825,275.99814,0.26024
Track_3,101,0,0,0,0,0,300,0,300,4.22664,3,3,257.03752000000003,84.87601,0,0.04051,0.12978,1.945e-08,0.03817,0.02546,3.48736,4.04202,2.3537,3.59071,0.34063000000000004,pilG-fliC-,PaQa,3,1,0.01057117654232663,2.496478304308886,114.18063,348.77377,0.32738
Track_5,101,0,0,0,0,0,300,0,300,0.8358,5,5,304.43816,67.46349000000001,0,0.02191,0.08479,1.186e-08,0.01949,0.01988,3.79253,4.40117,3.26819,3.74586,0.22795,pilG-fliC-,PaQa,3,1,0.0023090207331833805,0.5893828778527453,112.49063,381.62314,0.29477
Track_7,182,0,0,1,0,0,300,0,300,1.97733,7,7,60.46593000000001,62.11466,0,0.03633,0.39095,0.0,0.02462,0.05662,2.80076,4.60336,1.81869,2.69152,0.49699,pilG-fliC-,PaQa,3,1,12.160536807829976,2.3543846230654557,124.42626,484.0794,0.25704
Track_9,102,0,0,1,0,0,300,0,300,0.50112,9,9,130.65348999999998,55.94252,0,0.0174,0.10518,0.0,0.01056,0.02053,4.3304,4.61462,3.79198,4.39388,0.20135,pilG-fliC-,PaQa,3,1,0.0024087715026143218,0.30246143012598925,129.39063000000002,446.37127,0.28987
Track_10,101,0,0,0,0,0,300,0,300,0.69057,10,10,54.61305,33.27495,0,0.02406,0.09377,9.359999999999999e-09,0.01845,0.02197,3.825180000000001,4.2843800000000005,3.33001,3.83557,0.18335,pilG-fliC-,PaQa,3,1,0.0019442060406257653,0.4598598504229286,121.36313,314.65689,0.3857
Track_12,104,0,0,2,0,0,300,0,300,0.42715,12,12,45.92241,30.1975,0,0.01508,0.07683999999999999,0.0,0.01233,0.01785,4.06835,4.3224,3.84402,4.0446,0.12458,pilG-fliC-,PaQa,3,1,0.00232765601474673,0.37128955654975393,119.56751,378.24314,0.31611
Track_16,101,0,0,0,0,0,300,0,300,0.23737,16,16,100.51787,231.04998,0,0.01964,0.1224,1.34e-09,0.0173,0.02166,3.83285,4.06901,3.4292800000000003,3.81313,0.13046,pilG-fliC-,PaQa,3,1,0.0015882052808222048,0.19979997359859988,128.33438,654.34691,0.19613
Track_17,105,0,0,2,0,0,300,0,300,3.62527,17,17,54.60169000000001,183.66063,0,0.04096,0.18311,1.6450000000000002e-08,0.03627,0.03486,3.56674,4.10106,2.8647,3.60296,0.30596,pilG-fliC-,PaQa,3,1,0.008251492849992477,2.4927746101806902,141.00938,520.62565,0.27085
Track_18,102,0,0,1,0,0,300,0,300,4.11462,18,18,281.16069,188.06886,0,0.053479999999999986,0.32224,8.144000000000001e-08,0.04417,0.04513,3.34499,4.2427199999999985,2.58046,3.3398800000000004,0.35731,pilG-fliC-,PaQa,3,1,0.03538239732360503,2.6113835451035583,159.07126,1024.45693,0.15527
Track_19,101,0,0,0,0,0,300,0,300,0.5143399999999999,19,19,141.51133000000004,173.41956000000005,0,0.02222,0.08881,0.0,0.01821,0.02126,3.78084,4.0772,3.27133,3.79225,0.15582,pilG-fliC-,PaQa,3,1,0.004270888829537917,0.41989193235760136,119.56751,332.19064,0.35994
Track_20,104,0,0,3,0,0,300,0,300,1.55989,20,20,71.14956,164.26286000000005,0,0.03532,0.17820999999999998,1.806e-08,0.02835,0.03362,2.88313,3.7807,1.07579,3.2207,0.81166,pilG-fliC-,PaQa,3,1,0.012914941908476066,1.1761437986174432,129.07376000000002,373.27877,0.34578000000000003
Track_21,102,0,0,1,0,0,300,0,300,3.28718,21,21,286.42959,165.62556999999995,0,0.05419,0.42925,0.0,0.04177,0.05977,3.92976,4.47503,2.2136,4.06832,0.4633100000000001,pilG-fliC-,PaQa,3,1,0.027848079799725523,1.900980839272772,163.40188,1338.16319,0.12211
Track_22,106,0,0,3,0,0,300,0,300,0.79008,22,22,74.75298000000002,136.14514,0,0.04621,0.39757,0.0,0.034980000000000004,0.05041,2.89976,4.2542,1.07579,2.9293,0.65501,pilG-fliC-,PaQa,3,1,0.018737758839741023,0.625599307444657,346.34439,1345.34569,0.25744
Track_23,102,0,0,1,0,0,300,0,300,0.96858,23,23,215.43104,139.23938,0,0.02034,0.10377,3.033e-13,0.0153,0.02383,3.16315,3.49624,2.5047,3.17859,0.20528,pilG-fliC-,PaQa,3,1,0.005126755953947659,0.6856241147305077,81.01438,798.1025400000002,0.10151
Track_24,107,0,0,3,0,0,300,0,300,0.29902,24,24,24.87927,132.93249,0,0.016319999999999998,0.07173,0.0,0.01087,0.01789,2.90364,3.32301,2.48386,2.91015,0.19244,pilG-fliC-,PaQa,3,1,0.003374701818129226,0.3135907871718302,70.45188,600.05566,0.11741
Track_25,105,0,0,1,0,0,300,0,300,0.29569,25,25,83.18415,134.67955,0,0.01866,0.09644,0.0,0.01555,0.02081,3.61295,3.94054,3.19956,3.62817,0.15550999999999998,pilG-fliC-,PaQa,3,1,0.0007843016400123337,0.32680732406349106,209.66564,452.28627,0.46357
Track_26,102,0,0,1,0,0,300,0,300,1.74279,26,26,48.05303,115.84741,0,0.02683,0.14889000000000002,0.0,0.01936,0.03074,3.60914,3.91957,3.00502,3.65279,0.15053,pilG-fliC-,PaQa,3,1,0.01017210897027215,1.4714277277609547,237.97314,413.41627,0.57563
Track_27,106,0,0,4,0,0,300,0,300,3.77691,27,27,160.42121,126.39533,0,0.02326,0.09626,0.0,0.0198,0.02124,3.01508,3.47735,2.6398900000000003,3.02632,0.20354,pilG-fliC-,PaQa,3,1,0.006348126862382539,2.3256263515930193,76.4725,705.9975400000002,0.10832
Track_29,101,0,0,0,0,0,300,0,300,1.44391,29,29,25.57267,327.7838700000001,0,0.02222,0.08377000000000001,4.613e-08,0.01999,0.01953,2.90138,3.68119,2.04402,2.89499,0.27496,pilG-fliC-,PaQa,3,1,0.005875107325557072,0.9971654166395946,96.33,745.2900400000002,0.12925
Track_30,101,0,0,0,0,0,300,0,300,1.24117,30,30,79.02765,317.40096,0,0.0201,0.14570999999999998,0.0,0.01593,0.02831,3.29759,3.63521,2.58801,3.30672,0.21544,pilG-fliC-,PaQa,3,1,0.005919526544617019,0.6737081029748767,95.485,272.51251,0.35039000000000003
Track_31,101,0,0,0,0,0,300,0,300,0.30043000000000003,31,31,21.13097,321.65501,0,0.01827,0.08814,1.346e-08,0.01678,0.01819,3.71,4.11482,3.36251,3.74432,0.18868,pilG-fliC-,PaQa,3,1,0.004258770599905176,0.28683304387395675,110.90626,344.3375200000001,0.32209
Track_32,101,0,0,0,0,0,300,0,300,2.08859,32,32,239.90333,310.65287,0,0.04159,0.18742,1.066e-08,0.03557,0.035539999999999995,3.736380000000001,4.17253,3.2207,3.74225,0.185,pilG-fliC-,PaQa,3,1,0.020457112388959794,1.2148423593561515,111.54001,364.19502,0.30626
Track_33,101,0,0,0,0,0,300,0,300,3.54446,33,33,34.09583,298.78304,0,0.02854,0.10634,0.0,0.02232,0.02542,3.88375,4.2209400000000015,3.48112,3.88857,0.13783,pilG-fliC-,PaQa,3,1,0.00479350394926597,2.238254780140147,106.36438,363.35002,0.29273000000000005
Track_35,101,0,0,0,0,0,300,0,300,0.46007,35,35,53.52834,280.84095,0,0.02507,0.1219,0.0,0.02081,0.02213,3.65493,3.99882,3.27369,3.67825,0.15896,pilG-fliC-,PaQa,3,1,0.00387816385321397,0.27389135793048514,137.84063,373.59564,0.36896
Track_36,108,0,0,5,0,0,300,0,300,2.12895,36,36,170.24929,286.71854,0,0.033960000000000004,0.22924,0.0,0.02079,0.03597,3.69248,4.2112,3.08059,3.71832,0.2213,pilG-fliC-,PaQa,3,1,0.013677467855128862,1.5441370883083978,111.85688,392.08002,0.28529
Track_37,103,0,0,1,0,0,300,0,300,1.16462,37,37,263.19884,270.32417000000004,0,0.02462,0.10556,0.0,0.01985,0.024630000000000003,3.9861,4.30227,3.30695,4.00054,0.15833,pilG-fliC-,PaQa,3,1,0.00894278964870217,0.950849053277451,125.48251,829.05067,0.15136
Track_38,105,0,0,3,0,0,300,0,300,0.57255,38,38,138.56611999999998,271.04551000000004,0,0.040080000000000005,0.32799999999999996,0.0,0.02624,0.05199,3.66549,4.24483,2.78461,3.69272,0.35387,pilG-fliC-,PaQa,3,1,0.03574874896054235,0.5067065763073137,119.35626,368.73689,0.32369000000000003
Track_40,72,0,0,3,0,0,204,0,204,5.46036,40,40,50.45436,254.69976,0,0.04658,0.15477,0.0,0.04105,0.03597,2.5664,3.20346,1.06975,2.6448,0.47993,pilG-fliC-,PaQa,3,1,0.008811649378312246,3.4903665011969,189.49126,278.53314,0.68032
Track_41,101,0,0,0,0,0,300,0,300,0.6814,41,41,253.78849,233.46248,0,0.02211,0.09049,0.0,0.01812,0.02024,4.0724800000000005,4.55812,3.56339,4.08228,0.1916,pilG-fliC-,PaQa,3,1,0.004901307933524196,0.38827563831638434,84.60563,399.26252,0.2119
Track_42,114,0,0,4,0,0,300,0,300,0.53847,42,42,97.99673,246.74612,0,0.0422,0.56252,1.294e-08,0.03027,0.06014,3.60891,4.56454,1.58663,3.989,0.81138,pilG-fliC-,PaQa,3,1,1.5407825330731753,1.5050198896833564,96.64688,420.7044,0.22973
Track_43,101,0,0,0,0,0,300,0,300,2.51455,43,43,52.49506,27.26217,0,0.02673,0.13644,6.182e-09,0.01888,0.02732,3.66229,4.12004,2.75232,3.72153,0.24409,pilG-fliC-,PaQa,3,1,0.002566335906743301,1.3085306677139819,119.67313,393.66439,0.304
Track_4,59,0,0,0,0,0,174,0,174,28.39898,4,4,65.44485,64.75652,0,0.29302,0.69794,0.047310000000000005,0.29817,0.14126,0.09588,0.1134,0.07392,0.09671,0.00743,pilH-fliC-,PaQa,0,1,0.6336071891749051,15.850816829790421,24803.60312,1973.81447,12.56633
Track_9,103,0,0,2,0,0,300,0,300,26.53016,9,9,116.68576000000002,201.64933,0,0.32278,1.07081,0.04866,0.32094,0.14920999999999998,0.06922,0.09494,0.05549,0.06897,0.00611,pilH-fliC-,PaQa,0,1,0.493314995460145,22.0874281423135,19744.90474,1574.65758,12.53917
Track_14,101,0,0,0,0,0,300,0,300,15.27289,14,14,280.78469,150.66062,0,0.29525,0.96568,0.00676,0.29191,0.16247,0.13153,0.23007,0.09616,0.11565,0.03074,pilH-fliC-,PaQa,0,1,0.5610601751974021,10.81886891598225,32388.00662,2487.78575,13.01881
Track_17,101,0,0,0,0,0,300,0,300,34.99208,17,17,252.81396,104.64071,0,0.25774,0.63241,0.01804,0.25339,0.13162,0.12700999999999998,0.14691,0.11643,0.12613,0.00558,pilH-fliC-,PaQa,0,1,0.3743433776679047,27.144810636352403,22852.28677,773.1750400000002,29.556420000000006
Track_29,63,0,0,0,0,0,186,33,219,22.53379,29,29,71.58719,8.522730000000001,0,0.32855,1.28218,0.0,0.30903,0.22776,0.10477,0.13947,0.08374,0.10194,0.01331,pilH-fliC-,PaQa,0,1,0.5774684879386071,15.323013030864086,nan,nan,nan
Track_36,80,0,0,0,0,0,237,63,300,41.94629000000001,36,36,82.99654,299.8695600000001,0,0.31335,1.09342,0.05707,0.28566,0.15638,0.08429,0.11582,0.06336,0.08342999999999999,0.006659999999999999,pilH-fliC-,PaQa,0,1,0.5688240262789924,22.992652171199325,nan,nan,nan
Track_43,73,1,1,0,0,0,219,81,300,9.38429,43,43,4.40678,143.74771,0,0.35301,1.55558,0.0,0.31447,0.28296,0.14449,0.2667,0.09314,0.12992,0.04005,pilH-fliC-,PaQa,0,1,0.5113953696458206,6.321400886548564,nan,nan,nan
Track_48,67,1,1,0,0,0,201,99,300,16.834989999999998,48,48,112.24306,185.48769,0,0.27683,0.73488,0.04459,0.22721,0.15106,0.07566,0.09351,0.06576,0.07572000000000001,0.00499,pilH-fliC-,PaQa,0,1,0.5148172345354194,13.137014502833841,nan,nan,nan
Track_60,54,0,0,0,0,0,159,132,291,33.87147,60,60,235.59843,276.19019,0,0.35847,0.68043,0.06892999999999999,0.34631,0.14889000000000002,0.08108,0.09947,0.06765,0.08032,0.0061600000000000005,pilH-fliC-,PaQa,0,1,0.9446951081992212,20.445207141198928,nan,nan,nan
Track_1,101,0,0,0,0,0,300,0,300,21.66492,0,1,142.50359,303.68412,0,0.30641,1.33388,0.06436,0.28385,0.17290999999999998,0.1257,0.14440999999999998,0.10923,0.12525,0.00705,pilH-fliC-,PaQa,1,1,0.4928314370973856,11.016775833990996,11993.40247,1008.93005,11.88725
Track_2,101,0,0,0,0,0,300,0,300,6.62927,1,2,307.54115,300.21465,0,0.30822,0.90106,0.04157,0.2612,0.16471,0.11346,0.1385,0.06649,0.11547,0.01089,pilH-fliC-,PaQa,1,1,0.5885096402738305,5.409180614064848,7913.742270000002,841.9369199999999,9.39945
Track_4,101,0,0,0,0,0,300,0,300,21.3369,3,4,207.17591,281.40353,0,0.26809,0.8270299999999999,0.03519,0.24425,0.1462,0.12769,0.23023,0.08067,0.10218,0.04298,pilH-fliC-,PaQa,1,1,0.27002527549551936,16.38861956111077,22318.03549,1693.38008,13.17958
